"","logFC","logCPM","F","PValue","FDR","GeneSymbol"
"YLL046C",-4.46488157597224,0.995858198793088,130.267872116257,1.58480599379566e-08,8.48480747447523e-07,"RNP1"
"YKL148C",-2.25625789893727,5.78359992281917,130.992430477888,1.62643785414251e-08,8.62476759225284e-07,"SDH1"
"YDR089W",2.1743001467375,2.85262227632308,130.55703957892,1.66645111250325e-08,8.7535847117152e-07,"VTC5"
"YLR190W",-2.53384205071504,2.82032120761156,130.258611223305,1.68989196642178e-08,8.76787892826315e-07,"MMR1"
"YKR039W",2.25611872696037,6.65978428544787,129.880081114456,1.71749442501124e-08,8.76787892826315e-07,"GAP1"
"YGR142W",-6.12789735670043,7.03495173767641,129.859765399411,1.72007303314433e-08,8.76787892826315e-07,"BTN2"
"YIL053W",2.99423000143059,2.30222321188865,130.052602610416,1.7321599894198e-08,8.76787892826315e-07,"GPP1"
"YIL123W",-2.60384634944485,1.75702952604039,129.367721631608,1.78311349496872e-08,8.94448282881609e-07,"SIM1"
"YDR524W-C",-2.66316777839397,6.51440920101982,128.751593994292,1.81594095382077e-08,9.02782074185184e-07,NA
"YNCJ0028C",-2.70834091884857,1.72759584599973,128.090922064524,1.90046709101789e-08,9.36442545379435e-07,NA
"YMR122W-A",-2.64945059992333,4.27980728782822,127.425518206763,1.94108101129394e-08,9.48064830779354e-07,NA
"YFL002W-B",2.77251131343677,4.41016779497568,127.128832485349,1.97025005886901e-08,9.53943680676754e-07,NA
"YHL016C",2.49743544663846,3.2040044808463,125.766836513067,2.11491539276877e-08,1.01515938852901e-06,"DUR3"
"YOR045W",-2.0440224966188,3.60532380795978,124.71942796047,2.22593525886613e-08,1.0525105883787e-06,"TOM6"
"YER190W",2.60293373898945,2.37560789982365,124.82786481112,2.23053608887728e-08,1.0525105883787e-06,"YRF1-2"
"YLR023C",2.5370493756909,3.06297129767637,124.413097165299,2.26637138436282e-08,1.06043326622959e-06,"IZH3"
"YNL101W",2.90487978568875,4.21304855158547,122.991486420714,2.43283285554114e-08,1.11417211103254e-06,"AVT4"
"YPR103W",-1.99557848253603,4.47889528469054,122.857337329713,2.44836305695085e-08,1.11417211103254e-06,"PRE2"
"YOL002C",2.98067034318662,3.34237066654511,122.883613642293,2.45064037553402e-08,1.11417211103254e-06,"IZH2"
"YNL142W",3.25606931554447,6.2350063205286,122.75238851525,2.46126382286283e-08,1.11417211103254e-06,"MEP2"
"YLR327C",-5.968125007601,5.85290881129871,121.341635300187,2.65305096775237e-08,1.19130546681009e-06,"TMA10"
"YHL008C",-2.86470928626906,2.42789491836525,120.434641439326,2.79539282251148e-08,1.24517977885951e-06,NA
"YML087C",-2.20088099155135,3.64560709693823,120.070751584122,2.83383629203576e-08,1.25228575190914e-06,"AIM33"
"YDR253C",-4.36533872962658,3.3424724364811,119.830275306131,2.88771037770061e-08,1.26604499079031e-06,"MET32"
"YOR065W",-2.74091462411202,5.16315003026247,118.758988254384,3.03614271147078e-08,1.32072207948979e-06,"CYT1"
"YKR011C",-2.7989988259401,3.93875975148968,118.593444840368,3.06493272496982e-08,1.32291049710325e-06,NA
"YOR381W",3.74298440518902,1.24621488577017,118.205052815417,3.10742775291053e-08,1.32832056977375e-06,"FRE3"
"YML081C-A",-2.37826440125142,5.57124369983513,118.217300758302,3.12517950144328e-08,1.32832056977375e-06,"ATP18"
"YDR034C-C",2.5253924602021,4.47591215450656,117.967345562205,3.16857893897498e-08,1.33656420698581e-06,NA
"YDL204W",-2.34200227672731,5.24183878313611,117.68981078134,3.21535625069383e-08,1.34609801532807e-06,"RTN2"
"YKL060C",2.27673960013127,8.67542871732328,117.007571203903,3.33506248501192e-08,1.38579312810047e-06,"FBA1"
"YOR285W",-2.23131936829658,4.60384441768727,115.993977968334,3.52467837674691e-08,1.45373401494272e-06,"RDL1"
"YDR379C-A",-2.3631545001409,3.1016941477166,115.497056088387,3.62559969210703e-08,1.48436316806264e-06,"SDH6"
"YDR536W",-2.41170449537327,3.67110551774715,115.07419785221,3.71158720434936e-08,1.50847573385527e-06,"STL1"
"YJL102W",-1.83995020584144,3.63225144734895,114.572535776594,3.81144208678931e-08,1.53783402458282e-06,"MEF2"
"YIL071C",2.44328757463203,2.09048330733203,114.252608503041,3.91376940658328e-08,1.56292078881166e-06,"PCI8"
"YLR004C",2.61218798073494,2.31307698533502,114.319819922937,3.92975773048909e-08,1.56292078881166e-06,"THI73"
"YOR396W",2.59252106849524,2.73488430531161,113.887521437197,3.97333381049707e-08,1.56904416006012e-06,"YRF1-8"
"YDL168W",-1.86706603931337,5.33061584480204,111.124501356508,4.61856538788269e-08,1.81099803378386e-06,"SFA1"
"YKL152C",1.99663139000429,6.70766635623725,110.976933127492,4.65689988307266e-08,1.81290103817265e-06,"GPM1"
"YML009C",-2.46583913486967,3.0161795076236,110.887630163875,4.68853716768788e-08,1.81290103817265e-06,"MRPL39"
"YHL050C",2.35665685914053,2.81030000885245,110.599308120781,4.77273435500721e-08,1.83272999232277e-06,NA
"YGL253W",3.15946676955167,3.63934667180194,109.933539328147,4.95490593649944e-08,1.88965179824855e-06,"HXK2"
"YOR384W",8.24738515229923,0.471199877063729,137.72323114162,5.05040179446134e-08,1.9129685164327e-06,"FRE5"
"YDR223W",2.69533120193985,2.22192282373071,109.173234631887,5.21072739583256e-08,1.9603601445943e-06,"CRF1"
"YJR009C",2.13076212879314,7.85199545577741,108.722040583017,5.29819675764144e-08,1.97988990245286e-06,"TDH2"
"YMR009W",-2.09979441699949,3.65252967979189,108.256687259831,5.45208690756923e-08,2.01097094693963e-06,"ADI1"
"YHR193C",-1.89291518747677,4.01899282700258,108.229506506938,5.45360296314448e-08,2.01097094693963e-06,"EGD2"
"YHR007C",2.78384322770201,5.13681697003077,108.038271921999,5.51392674090729e-08,2.01983842719551e-06,"ERG11"
"YBL048W",1.93888952753675,3.4260940489987,107.86809618876,5.57483549293404e-08,2.02880287742855e-06,"RRT1"
"YHR027C",-1.79900990533371,5.51431924080003,107.1549160793,5.80349119179541e-08,2.07954125709669e-06,"RPN1"
"YNL327W",-2.13493536858363,2.75758334076057,107.123594118797,5.82460422678171e-08,2.07954125709669e-06,"EGT2"
"YNL065W",2.51592006036576,2.08698947738568,107.250845307418,5.82630093583126e-08,2.07954125709669e-06,"AQR1"
"YLR152C",2.24766538303701,3.00267258766329,106.742339546695,5.95731169654586e-08,2.10462715939378e-06,NA
"YNCN0018W",4.56340994474504,1.88265249491177,105.951066659503,5.97218195373955e-08,2.10462715939378e-06,NA
"YIL065C",-2.06593942903474,2.38002076362417,106.55203907344,6.02841369590154e-08,2.11108223011194e-06,"FIS1"
"YPR030W",-2.1180203324382,3.75475564974317,106.308622558125,6.10286213335468e-08,2.12379602240743e-06,"CSR2"
"YLR142W",1.86752471876281,6.91018893960914,105.312899366918,6.46912811918268e-08,2.23727362531734e-06,"PUT1"
"YGR296W",2.48635889726123,2.73802819151143,105.220272858575,6.52938694078181e-08,2.2441744744613e-06,"YRF1-3"
"YGL157W",2.27569353299881,2.52935434902413,105.217225402695,6.60555206856212e-08,2.24496868588319e-06,"ARI1"
"YDL130W-A",-3.95601864012304,5.2650722702611,104.951684655688,6.6123359282479e-08,2.24496868588319e-06,"STF1"
"YNL277W-A",-3.36251523722257,0.611370190752012,105.713771166959,6.65844726123203e-08,2.24692329397212e-06,NA
"YGR067C",-2.72464143183946,2.02479532802102,104.411716049533,6.98092915857893e-08,2.34155503343178e-06,NA
"YHL024W",-2.02273350852412,2.91349753547033,103.738453919115,7.1176747551552e-08,2.37312652914396e-06,"RIM4"
"YCR024C-A",2.24872706301736,4.36082099183945,102.755383686506,7.5460485238189e-08,2.50097608217998e-06,"PMP1"
"YDR034C-D",2.25975314934543,5.75910063042542,102.358479782798,7.72806217545252e-08,2.54127589260864e-06,NA
"YJL172W",2.45642410383526,5.11601078828094,102.296219111671,7.75892424108241e-08,2.54127589260864e-06,"CPS1"
"YKR093W",2.07353368788492,4.95580919925485,102.02050022802,7.89011747346559e-08,2.56188285534477e-06,"PTR2"
"YKL085W",-2.24134607268182,6.7839352549236,101.968150616507,7.9138622686656e-08,2.56188285534477e-06,"MDH1"
"YNCH0007W",-4.42593025529948,6.81299480222123,101.745642188152,8.02534432631315e-08,2.58214618468137e-06,NA
"YBR052C",-2.21898694959085,4.01516617729154,101.657729524429,8.06920682712929e-08,2.58214618468137e-06,"RFS1"
"YOR386W",8.99970705210197,1.07937962517744,107.446189364641,8.32644477786525e-08,2.6492368298945e-06,"PHR1"
"YDR345C",2.07093664971695,7.03956621015756,100.42956066062,8.69995572668913e-08,2.75234962989801e-06,"HXT3"
"YLR467W",2.32874545037229,3.02756714593941,100.361714629111,8.75987632265485e-08,2.75564922963515e-06,"YRF1-5"
"YNL030W",-1.88155106589385,5.22684706595883,100.179474327834,8.83686472108841e-08,2.76425071724833e-06,"HHF2"
